study_id,title,description,minAge,maxAge,minGPA,cooldownDays,active,created_at,updated_at
20aa6aa1-cb52-43ce-b200-9999e711c3cd,Sleep & Memory via Lab-Based Task,This exercise science study uses a EEG session with heavy social media users. It aims to understand bilingual lexical access. Approx. 75 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,65,3.0,14,True,2027-01-18T06:20:14,2027-05-08T07:47:38
4c99d5bb-cf5a-4f45-bca0-5b215baa4a7d,Usability Testing: Assess the impact of sleep duration on recall,This exercise science study uses a interview session with STEM majors. It aims to quantify decision speed under time pressure. Approx. 90 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.7,14,True,2025-11-27T16:55:24,2026-04-03T20:20:59
78e48f9d-6339-47d5-bcb1-243457cfe70f,Evaluate UI learnability (Affect & Emotion),This social behavior study uses a lab-based task with habitual nappers. It aims to model social conformity behavior. Approx. 35 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.0,21,True,2026-09-23T14:13:24,2026-11-28T06:19:03
e48bc056-44d0-49c8-8616-7cefee2d27a5,Exercise Science – Understand bilingual lexical access,This human-computer interaction study uses a mobile app diary with habitual nappers. It aims to compare different feedback strategies on learning. Approx. 90 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,65,2.3,30,False,2026-07-08T05:57:28,2026-07-29T21:00:06
5880e78e-66c0-423d-9910-a3f1335febc7,Affect & Emotion: Measure short-term memory accuracy,This attention & perception study uses a reaction-time task with undergraduates. It aims to quantify decision speed under time pressure. Approx. 35 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,21,55,2.5,0,True,2026-09-15T01:29:49,2027-03-05T04:54:04
43fff457-32a1-4eb3-a65f-73a8b16ad6f1,Mental Health – Analyze eye movements during reading,This nutrition & performance study uses a lab-based task with general adults. It aims to quantify decision speed under time pressure. Approx. 45 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,21,55,2.3,0,True,2027-01-03T10:15:45,2027-05-07T18:00:15
75c29ae9-35c1-47df-9e59-1c0de875ac6c,Motivation & Goals – Study effects of nutrition on reaction time,This human-computer interaction study uses a reaction-time task with general adults. It aims to evaluate UI learnability. Approx. 75 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,60,2.5,30,False,2025-11-08T11:13:30,2026-02-09T02:53:05
c2289584-427b-4212-8add-b7423261d300,Motivation & Goals via Eye-Tracking Study,This cognitive psychology study uses a A/B usability test with habitual nappers. It aims to evaluate UI learnability. Approx. 20 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.0,0,True,2026-09-06T15:05:45,2026-12-23T10:12:08
2e6e8b7b-5bd6-4fdd-9da9-ecfb4eb78a31,Learning & Education: Evaluate UI learnability,This sleep & memory study uses a A/B usability test with competitive athletes. It aims to evaluate UI learnability. Approx. 30 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,65,2.5,30,True,2026-01-23T19:27:46,2026-07-21T11:21:56
36737204-a70b-4e5e-9811-23724d336f11,Mental Health: Compare different feedback strategies on learning,This learning & education study uses a lab-based task with STEM majors. It aims to understand bilingual lexical access. Approx. 30 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.0,21,False,2026-10-13T22:20:31,2027-01-03T02:28:41
f9246880-7e74-4c4a-b0be-69b50ddcca69,Human Factors: Test usability of a new mobile interface,This affect & emotion study uses a EEG session with STEM majors. It aims to understand bilingual lexical access. Approx. 20 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.7,7,True,2026-11-19T03:47:06,2027-01-01T01:39:52
ed0f0a5c-41bf-465e-858c-cb07a896c149,Usability Testing via Eye-Tracking Study,This learning & education study uses a interview session with undergraduates. It aims to model social conformity behavior. Approx. 20 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.5,0,True,2027-02-07T00:35:25,2027-06-03T15:39:55
cdc50433-05eb-4db2-b31d-e27848156896,Human Factors – Model social conformity behavior,This neuroscience study uses a lab-based task with general adults. It aims to compare different feedback strategies on learning. Approx. 35 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.5,21,True,2027-02-15T07:56:22,2027-08-10T23:52:05
a8d2975f-a398-4857-8a29-2fdaea8b8005,Decision Making: Quantify decision speed under time pressure,This nutrition & performance study uses a lab-based task with STEM majors. It aims to understand bilingual lexical access. Approx. 45 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,18,65,2.7,30,False,2025-12-07T10:34:52,2026-05-19T02:45:01
313579f5-5b1b-4913-a07a-9eddbf7f59e3,Human-Computer Interaction via Vr Interaction Task,This attention & perception study uses a behavioral game with heavy social media users. It aims to quantify decision speed under time pressure. Approx. 30 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,21,45,2.3,21,True,2027-02-03T21:03:02,2027-08-03T11:27:41
d6aaa857-bb71-492a-8d05-5fba9cdf7e09,Assess the impact of sleep duration on recall (Cognitive Psychology),This language processing study uses a VR interaction task with habitual nappers. It aims to assess the impact of sleep duration on recall. Approx. 20 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,21,45,2.0,7,False,2026-10-29T02:10:33,2027-03-31T13:44:04
d2075140-b784-415e-8f41-30187ed9945e,Neuroscience – Understand bilingual lexical access,This attention & perception study uses a reaction-time task with night owls. It aims to understand bilingual lexical access. Approx. 75 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,21,45,3.0,30,True,2027-01-28T04:59:51,2027-05-07T11:19:20
3352d227-13c2-457e-ace4-c4a1d0b02e6d,Usability Testing via Mobile App Diary,This human factors study uses a eye-tracking study with graduate students. It aims to evaluate UI learnability. Approx. 60 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,65,3.0,14,False,2026-01-22T12:57:57,2026-04-14T20:23:04
eb568377-c420-4b78-889d-7bb4e34cfc51,Sleep & Memory – Measure short-term memory accuracy,This cognitive psychology study uses a interview session with general adults. It aims to understand bilingual lexical access. Approx. 75 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,18,65,2.0,7,False,2027-01-26T19:15:01,2027-07-07T08:17:20
db70b5fc-9786-4cbb-8c77-e58264649dd6,Assess the impact of sleep duration on recall (Social Behavior),This learning & education study uses a reaction-time task with bilingual speakers. It aims to compare different feedback strategies on learning. Approx. 90 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,45,2.0,7,True,2027-01-29T20:23:17,2027-06-27T00:09:12
037a28b5-4375-4949-a3dc-346de95a900d,Nutrition & Performance: Understand bilingual lexical access,This nutrition & performance study uses a EEG session with habitual nappers. It aims to evaluate UI learnability. Approx. 20 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,65,3.0,7,True,2026-10-07T09:35:32,2026-10-13T00:39:22
40f7147c-e94a-4fd7-a514-54ffff6904de,Sleep & Memory via Behavioral Game,This human factors study uses a A/B usability test with competitive athletes. It aims to analyze eye movements during reading. Approx. 90 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.0,7,True,2027-01-24T06:40:14,2027-06-28T07:48:56
b733931a-cc13-437c-a8e5-7a2ff351aed9,Nutrition & Performance – Model social conformity behavior,This cognitive psychology study uses a EEG session with heavy social media users. It aims to study effects of nutrition on reaction time. Approx. 20 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,45,2.5,30,True,2026-01-17T07:56:08,2026-03-13T21:13:14
e536c510-1a66-494b-bffa-7be5e47b422b,Measure short-term memory accuracy (Nutrition & Performance),This exercise science study uses a eye-tracking study with graduate students. It aims to evaluate UI learnability. Approx. 35 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,65,2.0,0,True,2026-11-23T08:39:04,2027-05-08T19:22:01
2f65527c-7a5c-4622-a541-0c1999634487,Affect & Emotion – Compare different feedback strategies on learning,This learning & education study uses a VR interaction task with general adults. It aims to study effects of nutrition on reaction time. Approx. 45 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.0,7,False,2026-10-04T21:50:37,2027-01-23T14:05:15
c1360590-720f-4c97-8e82-2568386f2037,Study effects of nutrition on reaction time (Human Factors),This nutrition & performance study uses a interview session with night owls. It aims to assess the impact of sleep duration on recall. Approx. 60 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,60,3.0,0,True,2025-10-17T05:19:55,2026-02-24T14:32:44
ff5036c7-d0d7-4a56-8f83-e481ec11cd43,Understand bilingual lexical access (Human Factors),This usability testing study uses a online survey with graduate students. It aims to model social conformity behavior. Approx. 45 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.0,7,True,2026-07-06T21:55:00,2026-08-13T09:21:55
18dcd3e6-e6d0-4d48-8213-9c6088ad19ab,Nutrition & Performance: Model social conformity behavior,This neuroscience study uses a eye-tracking study with early risers. It aims to model social conformity behavior. Approx. 30 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,65,2.0,7,True,2025-12-09T22:34:17,2026-05-02T08:41:41
0f7cabcb-e171-4bfb-8587-a0e5b58f89cb,Sleep & Memory – Compare different feedback strategies on learning,This neuroscience study uses a mobile app diary with bilingual speakers. It aims to measure short-term memory accuracy. Approx. 90 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,21,65,2.0,14,True,2025-12-26T09:15:18,2026-04-20T15:29:09
37a903ed-20dc-4d56-8071-d4f31b6417a6,Neuroscience via Interview Session,This cognitive psychology study uses a VR interaction task with undergraduates. It aims to understand bilingual lexical access. Approx. 20 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,21,60,2.0,21,True,2026-11-09T08:32:44,2027-03-24T09:58:11
bc6b3a84-3820-4059-bd0a-f3858ee739f1,Neuroscience – Quantify decision speed under time pressure,This nutrition & performance study uses a A/B usability test with habitual nappers. It aims to model social conformity behavior. Approx. 90 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,65,2.0,14,True,2025-10-27T13:30:00,2026-02-05T00:21:57
edc078c3-460c-4fc5-bf06-502033d4f05e,Quantify decision speed under time pressure (Affect & Emotion),This nutrition & performance study uses a online survey with bilingual speakers. It aims to measure short-term memory accuracy. Approx. 30 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,18,60,3.0,21,True,2025-11-28T08:45:02,2026-01-15T22:10:51
e4d65266-360d-4c35-931f-7e2e263a9dea,Cognitive Psychology: Study effects of nutrition on reaction time,This nutrition & performance study uses a online survey with habitual nappers. It aims to study effects of nutrition on reaction time. Approx. 35 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,21,60,2.7,7,True,2025-12-23T03:07:28,2026-01-24T14:45:03
